Generation,Best_Pearson_r,Population_Mean_r,Weight_RTT,Weight_UTIL
205,0.7663794384225203,0.7661969570067806,0.5809454832250976,0.4190545167749023
206,0.7663794384225203,0.7661421110270125,0.5809454832250976,0.4190545167749023
207,0.7663794384225203,0.7661800772467178,0.5809454832250976,0.4190545167749023
208,0.7663794384225203,0.7661467473833279,0.5809454832250976,0.4190545167749023
209,0.7663794384225203,0.7661896597440521,0.5809454832250976,0.4190545167749023
210,0.7663794384225203,0.7661468512080118,0.5809454832250976,0.4190545167749023
211,0.7663794384225203,0.7661183513971089,0.5809454832250976,0.4190545167749023
212,0.7663794384225203,0.7661728779530126,0.5809454832250976,0.4190545167749023
213,0.7663794384225203,0.7661982212156566,0.5809454832250976,0.4190545167749023
214,0.7663794384225203,0.7661796357552728,0.5809454832250976,0.4190545167749023
215,0.7663794384225203,0.7661537195095672,0.5809454832250976,0.4190545167749023
216,0.7663794384225203,0.766150144359796,0.5809454832250976,0.4190545167749023
217,0.7663794384225203,0.7661978290773062,0.5809454832250976,0.4190545167749023
218,0.7663794384225203,0.7661815986003866,0.5809454832250976,0.4190545167749023
219,0.7663794384225203,0.7661961767736495,0.5809454832250976,0.4190545167749023
220,0.7663794384225203,0.7661787609382948,0.5809454832250976,0.4190545167749023
221,0.7663794384225203,0.766111952766746,0.5809454832250976,0.4190545167749023
222,0.7663794384225203,0.766163079504594,0.5809454832250976,0.4190545167749023
223,0.7663794384225203,0.7661848963532766,0.5809454832250976,0.4190545167749023
224,0.7663794384225203,0.7661658314203297,0.5809454832250976,0.4190545167749023
225,0.7663794384225203,0.7662050766585224,0.5809454832250976,0.4190545167749023
226,0.7663794384225203,0.7661877854520374,0.5809454832250976,0.4190545167749023
227,0.7663794384225203,0.766173812448111,0.5809454832250976,0.4190545167749023
228,0.7663794384225203,0.7661265492269157,0.5809454832250976,0.4190545167749023
229,0.7663794384225203,0.7662383687306716,0.5809454832250976,0.4190545167749023
230,0.7663794384225203,0.7661361117031384,0.5809454832250976,0.4190545167749023
231,0.7663794384225203,0.7661640265421226,0.5809454832250976,0.4190545167749023
232,0.7663794384225203,0.7661575766823319,0.5809454832250976,0.4190545167749023
233,0.7663794384225203,0.7662393495980261,0.5809454832250976,0.4190545167749023
234,0.7663794384225203,0.7662091849565815,0.5809454832250976,0.4190545167749023
235,0.7663794384225203,0.7662230956685259,0.5809454832250976,0.4190545167749023
236,0.7663794384225203,0.7661571414279272,0.5809454832250976,0.4190545167749023
237,0.7663794384225203,0.7661996432669074,0.5809454832250976,0.4190545167749023
238,0.7663794384225203,0.7661802575002413,0.5809454832250976,0.4190545167749023
239,0.7663794384225203,0.7661683392022789,0.5809454832250976,0.4190545167749023
240,0.7663794384225203,0.7662009497231305,0.5809454832250976,0.4190545167749023
241,0.7663794384225203,0.7662100283089505,0.5809454832250976,0.4190545167749023
242,0.7663794384225203,0.7661799688516743,0.5809454832250976,0.4190545167749023
243,0.7663794384225203,0.7662263897536243,0.5809454832250976,0.4190545167749023
244,0.7663794384225203,0.7662042218342587,0.5809454832250976,0.4190545167749023
245,0.7663794384225203,0.7661490391408993,0.5809454832250976,0.4190545167749023
246,0.7663794384225203,0.766242964045738,0.5809454832250976,0.4190545167749023
247,0.7663794384225203,0.7662461771865136,0.5809454832250976,0.4190545167749023
248,0.7663794384225203,0.7662413912898026,0.5809454832250976,0.4190545167749023
249,0.7663794384225203,0.7661936612473841,0.5809454832250976,0.4190545167749023
250,0.7663794384225203,0.7662487844496436,0.5809454832250976,0.4190545167749023
251,0.7663794384225203,0.7662385529306223,0.5809454832250976,0.4190545167749023
252,0.7663794384225203,0.7662307452661041,0.5809454832250976,0.4190545167749023
253,0.7663794384225203,0.7661891597311696,0.5809454832250976,0.4190545167749023
254,0.7663794384225203,0.7662107678581767,0.5809454832250976,0.4190545167749023
255,0.7663794384225203,0.7662046477505775,0.5809454832250976,0.4190545167749023
256,0.7663794384225203,0.7662584469051777,0.5809454832250976,0.4190545167749023
257,0.7663794384225203,0.7661853474666105,0.5809454832250976,0.4190545167749023
258,0.7663794384225203,0.7662019524729062,0.5809454832250976,0.4190545167749023
259,0.7663794384225203,0.7662102947083032,0.5809454832250976,0.4190545167749023
